goodreads_book_id,tag_name,tag_length
25953369,"non_fiction, history, nonfiction, science, biography, feminism, historical, audio, african_american, adult, space, woman, buy, biography_memoir, abandoned, race, american_history, biography, did_not_finish, audible, didn_finish, wish_list, dnf, movie, mathematics, historical_fiction, math, poc, feminist, overdrive",315
26025580,"short_story, fiction, horror, mystery, thriller, adult, suspense, short_story, mystery_thriller, adult_fiction, contemporary, botm, audio, gillian_flynn, novella, crime, buy, paranormal, thriller, psychological_thriller, novella, mystery_suspense, dark, reviewed, creepy, mystery_thriller_horror, contemporary_fiction, wish_list, short, psychological",350
26025989,"non_fiction, memoir, nonfiction, biography, memoir, audio, star_war, humor, biography_memoir, biography, autobiography, adult, buy, audible, wish_list, memoir_biography, film, pop_culture, autobiography_memoir, celebrity, biography_memoir, borrowed, biography_autobiography, funny, humour, biography_and_memoir, biographical, dnf, challenge, movie",347
26061591,"mystery, john_sandford, fiction, thriller, crime, series, lucas_davenport, mystery_thriller, sandford, audio, suspense, john_sanford, mystery, sandford_john, thriller, crime_fiction, detective, police_procedural, police, thriller_suspense, minnesota, mystery_suspense, mystery_crime, mystery_thriller, audible, netgalley, prey_series, adventure, crime_mystery, listened",369
26072609,"non_fiction, memoir, biography, nonfiction, audio, biography_memoir, memoir, autobiography, biography, adult, audible, family, history, bio_memoir, memoir_biography, adult_non_fiction, buy, autobiography_memoir, bio, biography_and_memoir, listened, biography_memoir, overdrive, celebrity, wish_list, contemporary, inspirational, auto_biography, bios, memoir_bio",361
26074181,"young_adult, romance, dystopian, dystopia, fantasy, series, fiction, release, buy, the_selection, series, kiera_cass, royalty, science_fiction, teen, chick_lit, the_selection_series, wish_list, summer, dnf, release, fiction, need_buy, audio, series_finish, sci, finished_series, love_triangle, want_buy, romance",311
26109394,"mystery, thriller, fiction, harlan_coben, suspense, mystery_thriller, crime, thriller, audio, adult, audible, mystery_suspense, coben, mystery, adult_fiction, buy, suspense_thriller, coben_harlan, contemporary, wish_list, netgalley, thriller_suspense, have, mystery_thriller_suspense, murder, did_not_finish, thriller_mystery, murder_mystery, release, arc",355
26114135,"fiction, contemporary, romance, adult, buy, adult_fiction, netgalley, botm, abuse, dark, wish_list, literary_fiction, maybe, contemporary_fiction, dnf, arc, taboo, release, coming_age, audible, drama, forbidden_love, stand_alone, general_fiction, realistic_fiction, family, best, star, novel, young_adult",304
26114516,"fiction, chick_lit, mystery, romance, mary_kay_andrew, audio, adult_fiction, adult, southern, contemporary, summer, woman_fiction, womens_fiction, did_not_finish, southern_fiction, summer, netgalley, contemporary_fiction, north_carolina, chic_lit, beach, challenge, general_fiction, realistic_fiction, contemporary_romance, wish_list, audible, overdrive, chicklit, mystery_thriller",381
26116430,"fiction, native_american, literary_fiction, contemporary, audio, contemporary_fiction, adult_fiction, historical_fiction, abandoned, adult, family, did_not_finish, literary, didn_finish, novel, general_fiction, buy, wish_list, grief, literature, overdrive, maybe, dnf, native_american, release, couldn_finish, magical_realism, novel, american, unfinished",354
26131641,"fiction, historical_fiction, netgalley, coming_age, adult_fiction, literary_fiction, audio, family, novel, contemporary_fiction, adult, arc, contemporary, general_fiction, historical, audible, buy, wish_list, drama, family_drama, novel, recommended, family_relationship, did_not_finish, summer, author, overdrive, womens_fiction, woman_fiction, relationship",357
26154406,"mystery, fiction, thriller, netgalley, suspense, mystery_thriller, audio, crime, arc, adult, psychological_thriller, thriller, mystery_suspense, adult_fiction, buy, wish_list, mystery, suspense_thriller, contemporary, dnf, net_galley, contemporary_fiction, mystery_crime, release, thriller_suspense, arc, audible, thriller_mystery, female_author, abandoned",356
26158341,"netgalley, fiction, thriller, mystery, psychological_thriller, mystery_thriller, suspense, thriller, wish_list, mystery_suspense, thriller_mystery, psychological_thriller, audio, audible, didn_finish, dnf, arc, suspense_thriller, challenge, kathryn_croft, drama, need_buy, reviewed, mystery_suspense_thriller, thriller_suspense, psychological, netgalley_arc, contemporary, have, crime",384
26192467,"chick_lit, fiction, netgalley, contemporary, adult, romance, adult_fiction, emily_giffin, audio, arc, woman_fiction, chicklit, summer, buy, family, wish_list, contemporary_fiction, giveaway, chic_lit, womens_fiction, drama, did_not_finish, net_galley, arc, sister, release, author, realistic_fiction, novel, love",312
26192646,"fiction, food, contemporary, abandoned, did_not_finish, new_york, adult, dnf, contemporary_fiction, literary_fiction, adult_fiction, coming_age, audio, chick_lit, nyc, buy, novel, couldn_finish, didn_finish, general_fiction, maybe, summer, new_york_city, release, best, realistic_fiction, gave, gave, novel, wish_list",317
26200563,"non_fiction, nonfiction, history, play, music, historical, audio, theatre, biography, adult, historical_fiction, buy, drama, memoir, audible, play, release, theater, american_history, wish_list, fiction, politics, art, non_fic, pop_culture, star, musical, poetry, contemporary, tbr",281
26214866,"mystery, netgalley, thriller, fiction, series, unlimited, crime, audible, mystery_thriller, suspense, audio, robert_dugoni, mystery, police_procedural, tracy_crosswhite, arc, detective, mystery_suspense, adult, thriller, mystery_crime, net_galley, part_series, crime_fiction, murder_mystery, contemporary, contemporary_fiction, crime_mystery, police, murder",357
26224667,"romance, new_adult, contemporary_romance, contemporary, funny, erotica, college, alpha_male, dnf, adult, chick_lit, humor, series, erotic, doctor, standalone, college_romance, stand_alone, erotic_romance, steamy, lol, virgin_heroine, fiction, alpha_male, virgin, age_gap, jana_aston, dirty_talk, star, nook",306
26228034,"fantasy, fiction, science_fiction, sci, series, dystopia, dystopian, post_apocalyptic, sci_fantasy, scifi, buy, epic_fantasy, sff, adult, audio, magic, female_author, speculative_fiction, scifi_fantasy, high_fantasy, fantasy_sci, apocalyptic, release, audible, adult_fiction, poc, lgbt, sci_and_fantasy, female_protagonist, apocalypse",334
26236956,"romance, nora_robert, romantic_suspense, mystery, suspense, contemporary, fiction, thriller, contemporary_romance, audio, crime, adult, audible, mystery_thriller, mystery_suspense, adult_fiction, robert_nora, chick_lit, nora, stand_alone, romance_suspense, netgalley, buy, wish_list, nora, family, dnf, suspense_thriller, serial_killer, romance_contemporary",357
26245850,"fiction, mystery, thriller, mystery_thriller, suspense, audio, contemporary, adult_fiction, adult, contemporary_fiction, netgalley, thriller, buy, mystery, botm, mystery_suspense, general_fiction, audible, did_not_finish, novel, arc, suspense_thriller, wish_list, crime, novel, dnf, drama, literary_fiction, overdrive, survival",327
26245853,"mystery, thriller, david_baldacci, fiction, baldacci, series, audio, suspense, crime, mystery_thriller, baldacci_david, audible, amos_decker, thriller, detective, mystery_suspense, mystery, buy, mystery_crime, action, overdrive, suspense_thriller, adult, wish_list, crime_thriller, listened, david_baldacci_amos_decker, author, adult_fiction, have",347
26247008,"fiction, chick_lit, contemporary, audio, mystery, adult_fiction, adult, buy, contemporary_fiction, australia, liane_moriarty, audible, did_not_finish, abandoned, general_fiction, dnf, drama, friendship, suspense, family, didn_finish, realistic_fiction, australian, wish_list, challenge, novel, netgalley, woman_fiction, couldn_finish, mystery_thriller",351
26252659,"romance, contemporary_romance, contemporary, friend_lover, funny, adult, erotica, new_adult, humor, lauren_blakely, chick_lit, dnf, stand_alone, standalone, erotic_romance, series, erotic, fiction, audio, audible, steamy, romance_contemporary, romantic_comedy, alpha_male, star, arc, adult_romance, fake_relationship, january, star",331
26252859,"rick_riordan, mythology, adventure, young_adult, release, buy, lgbt, middle_grade, urban_fantasy, childrens, fantasy, greek_mythology, lgbtq, magic, fiction, fantasy, funny, teen, star, audio, action_adventure, action, tbr, lgbtqia, release, percy_jackson, child, kid, summer, star",281
26583370,"fiction, chick_lit, first, romance, contemporary, audible, unlimited, humor, contemporary_fiction, netgalley, adult, cancer, funny, womens_fiction, audio, amazon, adventure, literary_fiction, general_fiction, adult_fiction, woman, dnf, woman_fiction, arc, literature, drama, realistic_fiction, maybe, abandoned, finished",320
26721568,"young_adult, contemporary, romance, buy, release, fiction, abuse, realistic_fiction, stand_alone, high_school, dnf, contemporary_romance, wish_list, new_adult, contemporary, release, maybe, standalone, tbr, may, romance, arc, friend_lover, cover_love, jennifer_armentrout, audio, need_buy, reviewed, stand_alones, drama",319
26722820,"fiction, contemporary, audio, adult_fiction, contemporary_fiction, adult, general_fiction, england, netgalley, british, literary_fiction, buy, mystery, family, realistic_fiction, giveaway, novel, novel, grief, adventure, audible, relationship, wish_list, arc, maybe, recommended, chick_lit, debut, romance, friendship",317
26771521,"sci, science_fiction, fiction, scifi, sci_fantasy, short_story, alien, space, war, series, audible, unlimited, audio, buy, space_opera, fantasy_sci, fantasy, scifi_fantasy, wish_list, maybe, abandoned, dystopian, not, hugh_howey, star, romance, science_fiction_fantasy, adult_fiction, get, next",294
26827675,"memoir, nonfiction, biography, non_fiction, religion, audio, autobiography, biography_memoir, biography, audible, adult, scientology, memoir, memoir_biography, cult, autobiography_memoir, bio_memoir, bio, listened, hollywood, humor, memoir_bio, autobiography, celebrity, auto_biography, bios, biography_memoir, biography_autobiography, borrowed, biographical",358
26891429,"horror, fiction, fantasy, science_fiction, post_apocalyptic, sci, series, vampire, dystopia, dystopian, thriller, audio, apocalyptic, buy, netgalley, paranormal, sci_fantasy, vampire, apocalypse, wish_list, audible, scifi, post_apocalypse, supernatural, adult, justin_cronin, adult_fiction, arc, fantasy_sci, the_passage",320
26893819,"fiction, historical_fiction, adult, literary_fiction, contemporary, historical, coming_age, adult_fiction, netgalley, buy, dnf, did_not_finish, audio, abandoned, novel, crime, contemporary_fiction, thriller, general_fiction, arc, botm, california, wish_list, cult, didn_finish, summer, release, american, woman, mystery",319
27070127,"fiction, romance, contemporary, retellings, shakespeare, adult_fiction, adult, audio, contemporary_fiction, retelling, literary_fiction, humor, netgalley, chick_lit, hogarth_shakespeare, novel, arc, buy, family, general_fiction, wish_list, realistic_fiction, release, literature, classic, novel, funny, borrowed, family_relationship, did_not_finish",348
27071490,"historical_fiction, fiction, africa, historical, literary_fiction, adult, adult_fiction, buy, african_american, slavery, ghana, history, race, audio, novel, contemporary, african, wish_list, family, release, contemporary_fiction, literary, literature, novel, poc, cultural, female_author, diversity, abandoned, female_author",324
27083865,"romance, new_adult, contemporary_romance, contemporary, friend_lover, dnf, adult, second_chance, music, standalone, enemy_lover, second_chance_romance, stand_alone, alpha_male, angst, erotica, penelope_ward, chick_lit, star, love_triangle, made_cry, love_hate, second_chance, funny, musician, star, pregnancy, hea, musician, audio",330
27152124,"new_adult, unlimited, college, romance, contemporary, fighter, contemporary_romance, sport, fighter, dnf, college_romance, alpha_male, abuse, series, arc, star, erotica, bad_boy, did_not_finish, standalone, meh, mma, fiction, dual_pov, sport_romance, adult, rape, audio, young_adult, bad_boy",291
27161156,"non_fiction, memoir, nonfiction, biography, politics, memoir, audio, history, biography_memoir, sociology, autobiography, adult, culture, memoir_biography, audible, appalachia, biography, poverty, family, economics, bio_memoir, america, buy, current_event, american_history, political, social_issue, american, adult_non_fiction, abandoned",338
27161845,"fiction, chick_lit, elin_hilderbrand, audio, romance, contemporary, adult_fiction, summer, adult, womens_fiction, woman_fiction, didn_finish, contemporary_fiction, family, giveaway, summer, nantucket, hilderbrand, general_fiction, abandoned, chicklit, challenge, wish_list, relationship, beach, buy, literary_fiction, realistic_fiction, dnf, hilderbrand_elin",358
27170141,"memoir, non_fiction, humor, nonfiction, essay, memoir, biography, funny, comedy, audio, biography_memoir, feminism, memoir_biography, humour, adult, autobiography, bio_memoir, biography, audible, abandoned, feminist, buy, woman, memoir_bio, adult_non_fiction, wish_list, adult_nonfiction, biography_and_memoir, female_author, coming_age",336
27207654,"mystery, fiction, thriller, crime, first, suspense, mystery_thriller, netgalley, legal_thriller, audible, series, legal, mystery, marcia_clark, unlimited, audio, mystery_suspense, buy, abandoned, thriller, crime_fiction, did_not_finish, arc, first_series, amazon, contemporary, mystery_thriller, murder, digital, free",317
27209407,"romance, nora_robert, fantasy, paranormal, paranormal_romance, series, fiction, magic, contemporary, contemporary_romance, robert_nora, chick_lit, supernatural, adult, suspense, nora, audio, paranormal_fantasy, mystery, adventure, urban_fantasy, adult_fiction, audible, romantic_suspense, nora, romance_paranormal, fantasy_romance, part_series, mythology, fantasy_paranormal",374
27209486,"fiction, chick_lit, contemporary, adult_fiction, adult, contemporary_fiction, botm, audio, summer, did_not_finish, literary_fiction, abandoned, novel, new_york, buy, family, friendship, romance, arc, maybe, dnf, wish_list, release, didn_finish, lgbtq, overdrive, relationship, nyc, novel, general_fiction",304
27213121,"fiction, thriller, daniel_silva, espionage, mystery, suspense, spy, series, mystery_thriller, audio, gabriel_allon, thriller, spy_thriller, action, silva, audible, silva_daniel, buy, adult_fiction, france, jewish, finished, middle_east, israel, adult, wish_list, historical_fiction, spy, suspense_thriller, adventure",316
27213163,"fiction, historical_fiction, adult, adult_fiction, coming_age, young_adult, african_american, audio, literary_fiction, friendship, new_york, novel, historical, realistic_fiction, buy, nyc, race, contemporary_fiction, woman, contemporary, family, wish_list, new_york_city, general_fiction, novel, brooklyn, american, literary, relationship, cultural",348
27220736,"business, biography, non_fiction, memoir, biography, sport, nonfiction, autobiography, entrepreneurship, buy, memoir, biography_memoir, audible, leadership, running, bio, history, audio, bill_gate, management, memoir_biography, wish_list, sport, career, bios, startup, next, biography_memoir, biography_autobiography, purchased",327
27239265,"mystery, thriller, fiction, first, mystery_thriller, crime, suspense, unlimited, series, audible, audio, thriller, mystery_suspense, contemporary, mystery, political_thriller, adult, netgalley, suspense_thriller, mystery_crime, abandoned, novel, buy, free, novel, thriller_mystery, amazon, challenge, drama, crime_fiction",321
27252717,"new_adult, romance, sport, contemporary, college, contemporary_romance, series, sport_romance, college_romance, funny, hockey, sport, star, elle_kennedy, chick_lit, young_adult, dual_pov, star, erotica, arc, adult, fiction, steamy, humor, athlete, part_series, new_adult_romance, hilarious, release, dnf",303
27276262,"fiction, animal, contemporary, dog, audio, adult, adult_fiction, buy, magical_realism, abandoned, contemporary_fiction, giveaway, novel, wish_list, did_not_finish, fantasy, literary_fiction, dnf, netgalley, general_fiction, arc, lgbtq, grief, didn_finish, animal_story, release, made_cry, audible, maybe, humour",311
27362503,"romance, new_adult, contemporary, fiction, contemporary_romance, abuse, made_cry, adult, colleen_hoover, star, buy, chick_lit, stand_alone, release, young_adult, drama, standalone, love_triangle, wish_list, adult_fiction, emotional, all_time, realistic_fiction, author, tear_jerker, best, release, dnf, faves, love",314
27401883,"fiction, romance, unlimited, audible, chick_lit, contemporary, netgalley, mystery, contemporary_fiction, drama, buy, audio, abandoned, did_not_finish, womens_fiction, adult, suspense, maybe, cancer, novel, mystery_thriller, wish_list, novel, thriller, family, adult_fiction, death, woman_fiction, grief, lending",311
27406436,"romance, sport, contemporary_romance, contemporary, sport_romance, new_adult, funny, alpha_male, sport, adult, football, athlete, dnf, erotica, standalone, athlete, stand_alone, keeland, steamy, dual_pov, star, humor, arc, star, audio, fiction, chick_lit, love_triangle, nook, sport_romance",290
27406704,"fiction, contemporary, humor, audio, adult_fiction, adult, contemporary_fiction, general_fiction, sweden, audible, humour, swedish, buy, literary_fiction, netgalley, scandinavian, translated, abandoned, realistic_fiction, arc, novel, friendship, funny, did_not_finish, wish_list, novel, drama, didn_finish, fredrik_backman, translation",335
27419654,"dystopian, science_fiction, young_adult, dystopia, sci, fiction, first, series, post_apocalyptic, thriller, netgalley, unlimited, fantasy, audible, apocalyptic, abandoned, dnf, sci_fantasy, audio, suspense, scifi, did_not_finish, amazon, apocalypse, buy, maybe, couldn_finish, scifi_fantasy, adult, adult_fiction",312
27423283,"historical_fiction, fiction, first, mystery, romance, contemporary, historical, sub, germany, unlimited, adult, music, challenge, dnf, contemporary_fiction, romane, chick_lit, audio, england, general_fiction, abandoned, couldn_finish, netgalley, indonesia, novel, literary_fiction, drama, mystery_thriller, suspense, audible",324
27810589,"thriller, mystery, fiction, first, mystery_thriller, crime, audible, mystery, audio, suspense, spy, espionage, unlimited, thriller, netgalley, spy_thriller, free, sweden, novel, scandinavian, free, mystery_suspense, mystery_thriller, action, crime_thriller, suspense_thriller, challenge, amazon_first, novel, action_adventure",325
27821486,"mystery, thriller, fiction, mystery_thriller, suspense, audio, netgalley, psychological_thriller, thriller, contemporary, adult, arc, mystery_suspense, buy, audible, adult_fiction, suspense_thriller, release, mary_kubica, crime, wish_list, thriller_suspense, thriller_mystery, dnf, mystery, psychological, maybe, stand_alone, giveaway, hoopla",342
27824826,"mystery, fiction, crime, thriller, australia, mystery_thriller, australian, mystery, audio, suspense, contemporary, series, crime_fiction, mystery_suspense, adult, audible, thriller, wish_list, buy, mystery_crime, adult_fiction, australian_author, murder, debut, murder_mystery, thriller_mystery, crime_thriller, giveaway, contemporary_fiction, family",351
27833670,"science_fiction, sci, fiction, thriller, mystery, scifi, adult, mystery_thriller, buy, fantasy, audio, suspense, sci_fantasy, adult_fiction, botm, wish_list, netgalley, audible, release, fantasy_sci, stand_alone, thriller, maybe, suspense_thriller, scifi_fantasy, arc, contemporary, horror, speculative_fiction, romance",319
27864391,"historical_fiction, fiction, lgbt, historical, lgbtq, romance, glbt, buy, adult, non_fiction, queer, wish_list, lgbtqia, gender, novel, audio, biography, history, adult_fiction, audible, transgender, general_fiction, drama, art, movie, contemporary, abandoned, did_not_finish, movie, denmark",291
27868677,"historical_fiction, fiction, historical, audible, wwii, netgalley, unlimited, romance, world_war, mystery, germany, audio, borrowed, buy, war, historical_novel, contemporary, adult, adult_fiction, maybe, didn_finish, france, finished, gave, world_war, historical_romance, not, unlimited, love, contemporary_fiction",314
27883214,"fantasy, young_adult, romance, release, magic, series, fiction, buy, mystery, fantasy, owlcrate, release, arc, wish_list, adventure, dnf, tbr, cover_love, maybe, tbr, high_fantasy, audio, teen, arc, fiction, netgalley, need_buy, sci_fantasy, did_not_finish, paranormal",268
27904311,"fantasy, mythology, young_adult, rick_riordan, middle_grade, series, adventure, fiction, buy, release, lgbt, magic, childrens, urban_fantasy, magnus_chase, lgbtq, child, fantasy, norse_mythology, teen, lgbtqia, humor, tbr, funny, wish_list, star, child, audio, action, percy_jackson",282
28016509,"mystery, thriller, fiction, netgalley, suspense, mystery_thriller, psychological_thriller, audio, arc, adult, thriller, adult_fiction, contemporary, crime, audible, release, buy, giveaway, wish_list, mystery, psychological, england, dnf, suspense_thriller, contemporary_fiction, thriller_suspense, net_galley, overdrive, crime_thriller, thriller_mystery",353
28077464,"thriller, mystery, jack_reacher, crime, suspense, action, audio, thriller, reacher, fiction, child, military, action_adventure, adventure, audible, lee_child, buy, mystery, jack_reacher_series, detective, wish_list, mystery_suspense, adult, netgalley, germany, suspense_thriller, crime_mystery, lee_child, novel, crime_fiction",326
28187230,"mystery, fiction, thriller, suspense, mystery_thriller, adult, crime, adult_fiction, audio, mystery, thriller, mystery_suspense, contemporary, psychological_thriller, botm, buy, suspense_thriller, audible, dnf, mystery_crime, abandoned, did_not_finish, thriller_mystery, contemporary_fiction, wish_list, murder, england, borrowed, netgalley, novel",347
28204534,"graphic_novel, comic, graphic_novel, comic, sci, science_fiction, fiction, comic_graphic_novel, young_adult, graphic_novel_comic, comic_and_graphic_novel, time_travel, fantasy, series, graphic, graphic_novel_and_comic, scifi, mystery, comic, image, adventure, adult, image_comic, netgalley, horror, comic, release, buy, graphic_novel_manga, historical_fiction",359
28214365,"fiction, literary_fiction, historical_fiction, audio, contemporary_fiction, adult_fiction, contemporary, family, adult, novel, buy, did_not_finish, wish_list, audible, literary, general_fiction, novel, abandoned, literature, didn_finish, drama, realistic_fiction, dnf, maybe, overdrive, best, coming_age, family_drama, historical, california",341
28220985,"mystery, fiction, mystery, series, louise_penny, canada, audio, canadian, crime, mystery_thriller, adult_fiction, adult, thriller, contemporary, suspense, mystery_suspense, audible, mystery_crime, crime_fiction, detective, author, police_procedural, canadian_author, murder, mystery_series, arc, murder_mystery, mystery_detective, penny, gamache",345
28233082,"mystery, thriller, crime, fiction, mystery_thriller, netgalley, series, suspense, audible, thriller, audio, buy, mystery_crime, mystery_suspense, mystery, adult, robert_bryndza, crime_mystery, crime_fiction, police_procedural, first_series, crime_thriller, murder, british, detective, thriller_mystery, contemporary, wish_list, dnf, england",340
28240855,"netgalley, thriller, mystery, psychological_thriller, fiction, mystery_thriller, suspense, audible, crime, mystery_suspense, buy, thriller, psychological_thriller, release, arc, suspense_thriller, challenge, audio, net_galley, contemporary, wish_list, mystery_thriller_suspense, mystery_thriller, maybe, thriller_mystery, mystery_suspense_thriller, psychological, drama, crime_mystery, mystery_crime",399
28251002,"fiction, historical_fiction, literary_fiction, audio, contemporary, novel, audible, buy, contemporary_fiction, abandoned, adult_fiction, wish_list, literature, adult, novel, maybe, general_fiction, did_not_finish, historical, lineup, didn_finish, tob, family, release, dnf, humor, debut, literary, history, politics",315
28257707,"non_fiction, self_help, nonfiction, psychology, philosophy, self_improvement, personal_development, buy, audible, audio, self_development, humor, business, personal_growth, adult, maybe, life, abandoned, did_not_finish, dnf, self, wish_list, productivity, happiness, lifestyle, improvement, english, how, hold, summer",317
28260587,"fantasy, young_adult, romance, magic, series, release, high_fantasy, new_adult, fae, buy, fiction, sarah_maas, throne_glass, fantasy, adventure, star, faery, witch, tbr, release, assassin, wish_list, paranormal, all_time, made_cry, fairy, royalty, action, demon, series",269
28262024,"new_adult, romance, sport, contemporary, college, series, contemporary_romance, sport_romance, college_romance, hockey, arc, sport, elle_kennedy, september, pregnancy, funny, dual_pov, release, young_adult, chick_lit, adult, athlete, fiction, star, dnf, athlete, release, alpha_male, part_series, wish_list",306
28374062,"audio, thriller, buy, will_trent, crime_fiction, detective, slaughter_karin, adult_fiction, murder, slaughter, part_series, did_not_finish, wish_list, crime_mystery_thriller, thriller_suspense, skimm, fiction, thriller, police, usa, maybe, need_buy, overdrive, challenge, star, mystery, krimi, crime_thriller, mystery_series, giveaway",334
28390369,"fiction, contemporary, literary_fiction, contemporary_fiction, novel, africa, botm, audio, buy, adult_fiction, abandoned, adult, british, dnf, wish_list, literature, london, race, literary, did_not_finish, friendship, novel, england, dance, woman, coming_age, general_fiction, female_author, arc, didn_finish",308
28449257,"historical_fiction, fiction, mystery, historical, ireland, adult, adult_fiction, botm, buy, audio, religion, literary_fiction, netgalley, wish_list, irish, release, novel, canadian, abandoned, history, dnf, mystery_thriller, thriller, maybe, novel, contemporary, did_not_finish, literature, audible, arc",303
28449270,"fiction, humor, chick_lit, adult_fiction, contemporary, audio, adult, contemporary_fiction, did_not_finish, abandoned, didn_finish, dnf, funny, realistic_fiction, family, general_fiction, novel, buy, literary_fiction, novel, seattle, woman, audible, listened, marriage, wish_list, woman_fiction, sister, overdrive, comedy",321
28477789,"romance, contemporary, contemporary_romance, new_adult, funny, dnf, alpha_male, adult, erotica, standalone, chick_lit, stand_alone, humor, dual_pov, billionaire, star, audio, keeland, fiction, erotic_romance, did_not_finish, april, star, erotic, steamy, alpha_male, hea, love, hot, alpha",287
28587957,"fiction, contemporary, adult_fiction, jodi_picoult, audio, adult, netgalley, contemporary_fiction, buy, audible, realistic_fiction, drama, general_fiction, racism, chick_lit, arc, wish_list, novel, abandoned, did_not_finish, race, novel, challenge, literary_fiction, release, african_american, family, finished, dnf, giveaway",325
28678119,"romance, new_adult, contemporary, young_adult, series, high_school, contemporary_romance, cliffhanger, fiction, enemy_lover, star, chick_lit, buy, dnf, release, alpha_male, angst, maybe, wish_list, bad_boy, forbidden_love, drama, love_hate, star, bad_boy, family, love, adult, arc, all_time",290
28686830,"mystery, janet_evanovich, fiction, humor, series, chick_lit, stephanie_plum, audio, romance, crime, evanovich, mystery, adult_fiction, adult, mystery_thriller, contemporary, stephanie_plum_series, evanovich_janet, funny, humorous, buy, comedy, cozy_mystery, audible, mystery_suspense, humour, wish_list, challenge, part_series, cozy_mystery",340
28686840,"young_adult, contemporary, romance, fiction, buy, realistic_fiction, arc, release, mental_health, teen, high_school, wish_list, audio, maybe, mental_illness, fiction, contemporary, friendship, tbr, stand_alone, release, dnf, bullying, realistic, family, arc, need_buy, netgalley, standalone, coming_age",302
28698036,"fantasy, cosmere, brandon_sanderson, epic_fantasy, novella, short_story, high_fantasy, series, sanderson, fiction, novella, magic, sci_fantasy, adult, mistborn, fantasy_sci, buy, adventure, short_story, english, star, all_time, epic, the_cosmere, sci, fantasy_scifi, release, scifi_fantasy, author, science_fiction",314
28763485,"young_adult, contemporary, romance, fiction, buy, realistic_fiction, release, teen, fiction, diversity, wish_list, audio, contemporary, botm, arc, stand_alone, family, tbr, voice, cover_love, dnf, realistic, release, contemporary_fiction, multicultural, romance, coming_age, maybe, immigration, lit",298
28802599,"fiction, mystery, thriller, first, contemporary, audible, unlimited, horror, suspense, drama, buy, mystery_thriller, wish_list, family, contemporary_fiction, general_fiction, adult, young_adult, maybe, abandoned, stand_alone, favoritos, audio, thriller, mystery_suspense, amazon, tbr, novel, literature, literary_fiction",320
28815371,"fiction, contemporary, literary_fiction, adult_fiction, botm, contemporary_fiction, adult, audio, african_american, novel, family, friendship, coming_age, release, california, realistic_fiction, woman, wish_list, debut, literary, general_fiction, religion, tob, literature, indiespensable, female_author, relationship, arc, grief, american",339
28815474,"mystery, fiction, suspense, mystery_thriller, adult, crime, audio, thriller, botm, psychological_thriller, contemporary, adult_fiction, buy, mystery_suspense, wish_list, netgalley, mystery, suspense_thriller, thriller_suspense, thriller_mystery, audible, crime_thriller, maybe, challenge, arc, release, novel, canadian, overdrive, mystery_crime",344
28862528,"graphic_novel, comic, graphic_novel, fantasy, science_fiction, sci, fiction, comic_graphic_novel, graphic_novel_comic, comic, adult, series, comic_and_graphic_novel, romance, scifi, graphic, graphic_novel_and_comic, adventure, image_comic, space_opera, buy, sci_fantasy, space, war, magic, lgbtq, alien, image, lgbt, graphic_novel_comic",336
28959148,"fiction, first, humor, contemporary, audible, contemporary_fiction, comedy, funny, audio, abandoned, buy, literary_fiction, adult_fiction, netgalley, humorous, drama, adult, wish_list, realistic_fiction, unlimited, modern_fiction, novel, romance, literature, general_fiction, family, non_fiction, borrowed, chick_lit, humour",324
28965131,"thriller, mystery, fiction, botm, suspense, mystery_thriller, psychological_thriller, audio, thriller, adult, adult_fiction, audible, contemporary, arc, wish_list, buy, paranormal, mystery_suspense, release, giveaway, suspense_thriller, mystery, psychological, england, netgalley, psychological_suspense, dnf, thriller_suspense, british, crime",343
29008738,"fantasy, romance, young_adult, magic, paranormal, new_adult, fantasy_romance, fiction, high_fantasy, buy, release, paranormal_romance, star, maybe, series, stand_alone, standalone, shifter, fantasy, supernatural, adult, dnf, audio, wish_list, royalty, shapeshifters, historical, audible, sci_fantasy, fantasy_sci",312
29056083,"fantasy, fiction, young_adult, play, harry_potter, magic, series, play, adventure, time_travel, drama, childrens, english, rowling, buy, child, release, sci_fantasy, theatre, middle_grade, fantasy_sci, fantasy, child, witch, british, summer, reviewed, urban_fantasy, friendship, dnf",282
29072594,"non_fiction, music, biography, memoir, nonfiction, autobiography, audio, memoir, biography, biography_memoir, bio, audible, memoir_biography, buy, abandoned, autobiography_memoir, biography_memoir, auto_biography, wish_list, art, biography_autobiography, best, didn_finish, musica, american, adult, unfinished, bios, bio_memoir, pop_culture",340
29103028,"fantasy, young_adult, fiction, series, first, unlimited, magic, buy, audible, maybe, fantasy, dnf, high_fantasy, release, epic_fantasy, tbr, sci_fantasy, wish_list, historical_fiction, audio, scifi_fantasy, abandoned, fantasy_sci, did_not_finish, first_series, tbr, didn_finish, adventure, need_buy, part_series",311
29104680,"romance, new_adult, contemporary, young_adult, high_school, friend_lover, contemporary_romance, stand_alone, standalone, enemy_lover, dnf, dual_pov, star, angst, love_hate, music, penelope_douglas, alpha_male, october, star, angsty, bad_boy, bad_boy, erotica, fiction, author, release, steamy, emotional, drama",310
